hunger,food,action
0.284866,0.566150,eat
0.325639,0.111417,pass
0.512150,0.785487,eat
0.730922,0.734666,pass
0.167443,0.732478,pass
0.884549,0.503558,eat
0.115740,0.359163,pass
0.628994,0.083371,pass
0.001251,0.035022,pass
0.224649,0.701856,pass
0.510863,0.995274,pass
0.191757,0.329163,pass
0.320093,0.893950,pass
0.575578,0.919539,eat
0.192618,0.326618,pass
0.565671,0.875185,pass
0.451838,0.803243,pass
0.742398,0.348656,pass
0.606841,0.937573,eat
0.059104,0.946809,pass
0.867544,0.126388,pass
0.355237,0.954817,pass
0.903136,0.809195,eat
0.454897,0.294163,pass
0.421405,0.561771,eat
0.159518,0.020308,pass
0.272719,0.102249,pass
0.619856,0.591020,eat
0.018383,0.173011,pass
0.942636,0.123951,eat
0.161267,0.444600,pass
0.353408,0.656249,pass
0.645495,0.771325,eat
0.123166,0.480060,pass
0.748553,0.792691,eat
0.598478,0.615106,eat
0.903852,0.791087,eat
0.905742,0.641698,eat
0.819220,0.570281,pass
0.653374,0.979727,pass
0.298936,0.555654,pass
0.312043,0.809335,pass
0.969703,0.726782,eat
0.122669,0.981522,pass
0.122519,0.918634,pass
0.555979,0.432408,pass
0.106153,0.138863,pass
0.232829,0.213025,pass
0.885831,0.191038,eat
0.509035,0.270671,pass
0.427018,0.456996,pass
0.682877,0.853822,eat
0.013200,0.041861,pass
0.256717,0.468819,pass
0.783451,0.032909,eat
0.179298,0.759928,pass
0.300078,0.396750,pass
0.679528,0.973155,eat
0.929748,0.212427,eat
0.793887,0.734749,eat
0.695472,0.628200,eat
0.242613,0.874401,pass
0.873815,0.374528,pass
0.011085,0.675363,pass
0.924601,0.456428,eat
0.695853,0.007455,pass
0.320819,0.473785,pass
0.028048,0.197836,pass
0.279406,0.143170,pass
0.350839,0.064015,pass
0.999391,0.964591,eat
0.568055,0.222504,pass
0.957248,0.228783,pass
0.918760,0.794068,eat
0.509561,0.158304,pass
0.579684,0.684261,pass
0.629703,0.405046,pass
0.463999,0.425980,pass
0.636027,0.640843,pass
0.495290,0.720336,eat
0.055739,0.277988,pass
0.440800,0.222524,pass
0.747739,0.084347,pass
0.807758,0.277089,pass
0.466121,0.026218,pass
0.425187,0.461408,pass
0.156210,0.891743,pass
0.920645,0.806429,eat
0.279499,0.774148,pass
0.338272,0.910709,pass
0.072525,0.564819,pass
0.849894,0.857187,eat
0.983719,0.617587,eat
0.780495,0.369262,eat
0.522431,0.092672,eat
0.790096,0.543390,eat
0.115248,0.688076,pass
0.277448,0.767876,pass
0.292331,0.006992,pass
0.941578,0.308027,pass
0.678198,0.556288,pass
0.913558,0.035676,pass
0.838903,0.533024,pass
0.802683,0.887182,eat
0.312448,0.707645,pass
0.312330,0.109515,pass
0.380088,0.738326,pass
0.153792,0.468518,pass
0.071492,0.361461,pass
0.531233,0.346888,eat
0.297989,0.820057,eat
0.244372,0.741436,pass
0.123150,0.725868,pass
0.220824,0.068750,pass
0.586480,0.300243,pass
0.063676,0.770001,pass
0.082245,0.355944,pass
0.227576,0.014800,pass
0.215963,0.314984,pass
0.125053,0.470084,pass
0.823116,0.980520,eat
0.803982,0.326018,eat
0.022516,0.602864,pass
0.732490,0.417870,pass
0.004829,0.870890,pass
0.170532,0.386928,pass
0.156870,0.456529,pass
0.298056,0.155808,pass
0.528742,0.920319,pass
0.384619,0.974710,pass
0.668462,0.541923,pass
0.833907,0.913977,eat
0.529376,0.322636,pass
0.370827,0.500310,pass
0.451409,0.000164,eat
0.475784,0.660492,eat
0.833117,0.937412,eat
0.794580,0.662678,eat
0.115953,0.215071,pass
0.724270,0.048310,pass
0.632038,0.635464,pass
0.539651,0.781992,eat
0.523230,0.158070,pass
0.159281,0.454244,pass
0.332888,0.411833,pass
0.813195,0.196289,pass
0.284618,0.881837,pass
0.219218,0.398818,pass
0.848491,0.655983,pass
0.289338,0.102773,pass
0.588460,0.117601,pass
0.706840,0.641129,pass
0.695027,0.042998,eat
0.904418,0.290043,eat
0.031679,0.859917,pass
0.187406,0.146129,pass
0.782730,0.401338,pass
0.295235,0.024764,pass
0.735931,0.926990,eat
0.039106,0.069228,pass
0.065138,0.589794,pass
0.563113,0.150388,pass
0.618716,0.736903,eat
0.749546,0.805444,eat
0.432295,0.757300,pass
0.059305,0.619151,pass
0.016615,0.621616,pass
0.098303,0.314854,pass
0.897769,0.118426,pass
0.005518,0.380632,pass
0.888270,0.381768,eat
0.716035,0.681627,eat
0.941546,0.224425,eat
0.654784,0.706107,pass
0.572576,0.150208,pass
0.503007,0.386633,pass
0.002828,0.474665,pass
0.119954,0.278596,pass
0.694172,0.807084,eat
0.632664,0.189202,pass
0.522174,0.286942,eat
0.219203,0.798745,pass
0.927149,0.289832,pass
0.731948,0.183102,pass
0.469165,0.712000,eat
0.980020,0.007419,eat
0.126563,0.556901,pass
0.085879,0.965514,pass
0.061706,0.928671,pass
0.047365,0.562796,pass
0.630786,0.470074,pass
0.774137,0.444930,pass
0.670711,0.256427,pass
0.165620,0.655956,pass
0.970559,0.340760,eat
0.655726,0.689249,eat
0.889200,0.479755,eat
0.521850,0.854689,pass
0.947706,0.310734,eat
0.666976,0.030098,pass
0.533095,0.583265,pass
0.076696,0.903808,pass
0.546918,0.414585,pass
0.510173,0.648251,pass
0.608912,0.510941,pass
0.137996,0.787083,pass
0.842471,0.905104,eat
0.911673,0.058040,pass
0.832222,0.349039,eat
0.190570,0.226213,pass
0.966086,0.410477,pass
0.899148,0.166448,pass
0.533280,0.692846,pass
0.479755,0.038553,pass
0.303102,0.003823,pass
0.611776,0.098893,pass
0.223317,0.741199,eat
0.790229,0.922702,pass
0.703254,0.473853,pass
0.942262,0.960610,eat
0.587219,0.103181,pass
0.279186,0.019186,pass
0.491340,0.723821,eat
0.142518,0.448326,pass
0.279222,0.384128,pass
0.411051,0.681725,pass
0.158559,0.997490,pass
0.407139,0.543094,pass
0.945347,0.722570,eat
0.154282,0.939962,pass
0.287856,0.613289,pass
0.197168,0.985560,pass
0.069032,0.849523,pass
0.449471,0.481634,pass
0.173790,0.338817,pass
0.784437,0.282396,eat
0.334972,0.605411,pass
0.074049,0.075630,pass
0.304964,0.077644,pass
0.535213,0.978095,eat
0.563907,0.507457,pass
0.970312,0.165561,eat
0.171833,0.127304,pass
0.907494,0.599220,pass
0.399241,0.447277,pass
0.236834,0.075087,pass
0.864580,0.496908,eat
0.389279,0.661851,pass
0.451053,0.903438,eat
0.849585,0.873290,pass
0.299254,0.709576,eat
0.585928,0.143096,pass
0.416211,0.260590,pass
0.137878,0.125153,pass
0.092761,0.415577,pass
0.484586,0.608333,pass
0.086122,0.616234,pass
0.924902,0.678502,eat
0.047319,0.929755,pass
0.948463,0.102509,pass
0.418899,0.491100,pass
0.260706,0.239397,pass
0.579605,0.135904,pass
0.844200,0.156707,pass
0.649970,0.895877,pass
0.027725,0.733743,pass
0.942920,0.763849,eat
0.702817,0.222506,pass
0.933825,0.722259,eat
0.136882,0.090010,pass
0.791023,0.702203,eat
0.639195,0.657375,pass
0.775432,0.641481,eat
0.013769,0.444490,pass
0.189753,0.962849,pass
0.297119,0.350000,pass
0.316792,0.211503,pass
0.284519,0.206232,pass
0.965529,0.142192,eat
0.820322,0.424885,pass
0.590196,0.923717,eat
0.055502,0.534637,pass
0.055332,0.925686,pass
0.986589,0.910180,eat
0.784255,0.862504,pass
0.901402,0.202508,pass
0.315685,0.291847,pass
0.566015,0.580362,pass
0.817232,0.770912,eat
0.400756,0.513455,pass
0.653027,0.180235,pass
0.543153,0.611643,pass
0.922087,0.672837,eat
0.240046,0.453309,pass
0.071371,0.745170,pass
0.744029,0.455143,eat
0.657299,0.127400,pass
0.490366,0.573099,pass
0.597915,0.258600,pass
0.096689,0.878308,pass
0.772390,0.955135,eat
0.185392,0.244393,pass
0.154561,0.181062,pass
0.057210,0.258815,pass
0.795714,0.074408,pass
0.373524,0.203414,pass
0.493879,0.002132,pass
0.675709,0.060922,pass
0.131641,0.381814,pass
0.510874,0.017142,pass
0.919692,0.867967,eat
0.358067,0.123917,pass
0.241173,0.625103,pass
0.817463,0.703968,eat
0.938689,0.232445,pass
0.881778,0.990655,eat
0.416736,0.455513,pass
0.181318,0.688804,pass
0.089737,0.950865,pass
0.247417,0.647797,pass
0.747430,0.942339,eat
0.321234,0.516264,pass
0.509191,0.401957,pass
0.728894,0.755493,eat
0.342225,0.618893,eat
0.396111,0.401223,pass
0.739820,0.470454,eat
0.988877,0.080681,eat
0.719529,0.884580,eat
0.947150,0.026040,pass
0.181136,0.112424,pass
0.151243,0.855437,pass
0.568207,0.667384,eat
0.416040,0.557409,eat
0.279676,0.228175,pass
0.437833,0.553691,pass
0.317675,0.745516,pass
0.094981,0.217922,pass
0.823127,0.473706,eat
0.976006,0.353892,eat
0.820705,0.038351,pass
0.521553,0.992709,eat
0.816250,0.498180,eat
0.739987,0.390455,eat
0.816013,0.710846,eat
0.107389,0.996470,eat
0.551223,0.641508,eat
0.695694,0.203378,pass
0.119918,0.910750,pass
0.554706,0.712964,eat
0.683090,0.727763,eat
0.011855,0.110276,pass
0.743554,0.935755,eat
0.617367,0.288560,pass
0.345345,0.458658,eat
0.974203,0.352063,pass
0.436777,0.588694,eat
0.683273,0.571439,pass
0.181534,0.434593,pass
0.448172,0.881678,eat
0.382079,0.239084,pass
0.035406,0.197637,pass
0.083040,0.684308,pass
0.057197,0.828949,pass
0.482570,0.328439,pass
0.076684,0.362992,pass
0.366437,0.597698,eat
0.589227,0.925895,eat
0.726094,0.131743,eat
0.621715,0.037105,eat
0.085317,0.853482,pass
0.152028,0.273271,pass
0.796186,0.178205,pass
0.718444,0.029559,pass
0.517818,0.431949,pass
0.020670,0.303362,pass
0.200901,0.822385,pass
0.323253,0.036600,pass
0.687034,0.520562,pass
0.382661,0.279828,pass
0.074388,0.444134,pass
0.867565,0.566198,pass
0.332122,0.252752,pass
0.520319,0.194542,pass
0.041859,0.500787,pass
0.314718,0.677647,eat
0.283976,0.487386,pass
0.270463,0.937739,pass
0.981332,0.751161,eat
0.519374,0.325604,pass
0.959843,0.207777,eat
0.963256,0.760385,eat
0.431016,0.949403,eat
0.546672,0.840019,eat
0.486502,0.121513,pass
0.454788,0.423800,pass
0.795515,0.417370,pass
0.746396,0.299967,eat
0.799956,0.210642,pass
0.052847,0.460672,pass
0.297587,0.586496,pass
0.540371,0.080396,pass
0.227981,0.675776,pass
0.682375,0.949870,eat
0.106584,0.764500,pass
0.733930,0.003829,eat
0.449667,0.510631,pass
0.204722,0.766615,pass
0.232694,0.260573,pass
0.071722,0.614983,pass
0.242113,0.104568,pass
0.890343,0.835245,eat
0.517039,0.358456,pass
0.056454,0.905585,pass
0.632259,0.339646,eat
0.620658,0.135737,pass
0.708943,0.271972,eat
0.875238,0.372310,eat
0.710413,0.214434,pass
0.802836,0.590404,eat
0.432184,0.734763,pass
0.968382,0.862967,eat
0.027564,0.494397,pass
0.127695,0.666637,pass
0.184983,0.238376,pass
0.618280,0.084749,pass
0.784215,0.889609,eat
0.230535,0.995625,eat
0.430579,0.217446,eat
0.298016,0.739005,pass
0.504112,0.672264,pass
0.149958,0.662889,pass
0.020040,0.415490,pass
0.409359,0.952164,eat
0.373888,0.263011,pass
0.067277,0.071315,pass
0.311841,0.055835,pass
0.241221,0.564253,pass
0.227994,0.144087,pass
0.837118,0.883796,eat
0.441001,0.724123,pass
0.522616,0.280162,pass
0.797008,0.227029,pass
0.495775,0.098790,pass
0.608248,0.272431,pass
0.914998,0.231459,pass
0.921429,0.017335,eat
0.524311,0.822916,pass
0.059971,0.053520,pass
0.148747,0.346815,pass
0.236554,0.432664,pass
0.224274,0.645281,eat
0.665258,0.045521,pass
0.390207,0.538645,eat
0.824585,0.227070,pass
0.758174,0.499397,eat
0.627294,0.564216,pass
0.456575,0.683057,pass
0.932221,0.783553,pass
0.735596,0.632160,eat
0.394414,0.604226,pass
0.545758,0.840997,eat
0.421875,0.550267,pass
0.131846,0.702372,pass
0.837743,0.113066,pass
0.719843,0.533965,eat
0.960960,0.714223,pass
0.482301,0.902010,pass
0.754140,0.844354,eat
0.535333,0.473980,eat
0.408660,0.634234,pass
0.113158,0.842461,pass
0.093598,0.146654,pass
0.819545,0.101331,pass
0.269032,0.760490,pass
0.430367,0.491097,pass
0.876167,0.012786,pass
0.847072,0.406835,eat
0.091517,0.329634,pass
0.354902,0.756152,pass
0.721573,0.138598,eat
0.633999,0.732537,pass
0.318225,0.554148,pass
0.627178,0.057455,pass
0.238607,0.543818,pass
0.128301,0.650331,pass
0.131329,0.168147,pass
0.388549,0.448483,pass
0.229132,0.887083,eat
0.068690,0.246843,pass
0.285092,0.394383,pass
0.033008,0.354935,pass
0.402660,0.328390,pass
0.259379,0.967091,pass
0.664806,0.901353,eat
0.776047,0.408353,eat
0.323446,0.662299,pass
0.679618,0.935618,eat
0.811763,0.498074,pass
0.430640,0.601752,pass
0.312766,0.639131,pass
0.229034,0.929472,eat
0.286612,0.241920,pass
0.529179,0.509335,pass
0.907290,0.260583,eat
0.793077,0.302229,pass
0.693148,0.466834,eat
0.753207,0.125718,pass
0.281803,0.364740,pass
0.630951,0.755082,pass
0.624254,0.339264,pass
0.674420,0.849323,eat
0.254830,0.301608,eat
0.626625,0.986524,pass
0.574302,0.737801,eat
0.524130,0.296482,pass
0.862999,0.786320,eat
0.977097,0.790952,eat
0.897312,0.573353,eat
0.031527,0.454510,pass
0.790515,0.042191,pass
0.107919,0.624318,pass
0.937349,0.833212,eat
0.713648,0.896586,eat
0.149675,0.993740,pass
0.869495,0.119918,eat
0.282494,0.792106,eat
0.557150,0.310958,pass
0.689840,0.552222,eat
0.628349,0.283496,pass
0.217367,0.425840,pass
0.053911,0.174109,pass
0.459728,0.675489,pass
0.825165,0.166240,pass
0.353127,0.525932,pass
0.585874,0.458762,eat
0.401034,0.881495,pass
0.968216,0.329516,eat
0.571201,0.061400,pass
0.242309,0.323606,pass
0.781992,0.617843,pass
0.206290,0.324236,pass
0.745005,0.135813,pass
0.670566,0.138148,pass
0.222625,0.794847,pass
0.939569,0.257249,eat
0.139189,0.092780,pass
0.978464,0.377423,pass
0.178150,0.853684,pass
0.374254,0.933889,pass
0.061152,0.550909,pass
0.795593,0.654539,eat
0.422569,0.099538,pass
0.449038,0.065184,pass
0.085283,0.487572,pass
0.796335,0.070186,pass
0.304913,0.697942,pass
0.495084,0.724072,eat
0.081745,0.764842,pass
0.850794,0.285019,pass
0.184538,0.458801,pass
0.007788,0.426971,pass
0.658490,0.238924,eat
0.913045,0.147013,pass
0.858351,0.220565,pass
0.172077,0.566978,pass
0.318921,0.168997,pass
0.391323,0.298522,pass
0.828401,0.708045,eat
0.335125,0.907136,pass
0.445973,0.402913,pass
0.284557,0.495475,pass
0.781637,0.671925,pass
0.216782,0.002460,pass
0.407780,0.507280,pass
0.491824,0.391343,pass
0.797812,0.608392,pass
0.317385,0.624027,pass
0.038246,0.030939,pass
0.215067,0.729486,pass
0.482790,0.202005,pass
0.022498,0.646979,pass
0.231380,0.326632,pass
0.833226,0.327884,pass
0.399682,0.749968,pass
0.724767,0.988680,pass
0.413441,0.523678,pass
0.697200,0.050127,pass
0.901917,0.406038,pass
0.234484,0.651005,pass
0.203200,0.614031,pass
0.969794,0.056121,eat
0.979730,0.968984,eat
0.525930,0.050353,pass
0.045188,0.456828,pass
0.677617,0.270641,eat
0.381081,0.472896,pass
0.428116,0.550389,pass
0.234204,0.907345,pass
0.073006,0.509934,pass
0.211487,0.325917,pass
0.837935,0.429058,eat
0.895442,0.463367,eat
0.226847,0.167733,pass
0.781183,0.804290,eat
0.959147,0.193488,pass
0.780378,0.968385,eat
0.722905,0.533765,pass
0.093726,0.814715,pass
0.166428,0.127923,pass
0.996588,0.785051,eat
0.864818,0.736097,eat
0.477275,0.554444,pass
0.253792,0.865512,eat
0.108004,0.386800,pass
0.617195,0.413030,eat
0.950501,0.748181,eat
0.613316,0.315638,pass
0.601445,0.781246,eat
0.081642,0.627061,pass
0.782846,0.632404,eat
0.752266,0.513290,pass
0.612039,0.429331,pass
0.325279,0.907199,pass
0.986066,0.732601,eat
0.588776,0.068895,pass
0.574934,0.802199,eat
0.858782,0.768361,eat
0.773567,0.506459,pass
0.067753,0.372830,pass
0.689335,0.378234,pass
0.961819,0.492197,eat
0.841305,0.180115,pass
0.469219,0.279361,pass
0.350645,0.240607,pass
0.842187,0.851542,eat
0.539726,0.656178,eat
0.317296,0.685637,pass
0.862420,0.046374,eat
0.779800,0.352571,eat
0.857077,0.880500,eat
0.170836,0.158112,pass
0.136068,0.934509,pass
0.723266,0.976462,eat
0.571312,0.653312,pass
0.741920,0.946554,eat
0.901394,0.426329,eat
0.365275,0.731275,eat
0.954972,0.854230,eat
0.678990,0.503898,eat
0.003979,0.378873,pass
0.817285,0.274108,pass
0.152241,0.002515,pass
0.661122,0.881667,pass
0.853472,0.776937,pass
0.672624,0.144602,eat
0.178018,0.550686,pass
0.754590,0.297554,pass
0.656039,0.335865,eat
0.840904,0.034350,pass
0.564249,0.299290,pass
0.283601,0.982223,pass
0.200926,0.796827,eat
0.524153,0.640981,pass
0.092643,0.823621,pass
0.848688,0.539410,pass
0.003329,0.651631,pass
0.458694,0.259485,pass
0.593793,0.225436,pass
0.569729,0.981365,eat
0.014605,0.245181,pass
0.188632,0.498207,pass
0.422364,0.676520,pass
0.165152,0.220238,pass
0.015076,0.896952,pass
0.827172,0.997016,eat
0.447050,0.014720,pass
0.310800,0.133498,pass
0.261703,0.011261,pass
0.640798,0.846968,eat
0.336074,0.283752,pass
0.661217,0.528459,pass
0.659867,0.348574,eat
0.573400,0.595809,eat
0.872051,0.670708,pass
0.660294,0.843483,eat
0.402661,0.538221,pass
0.886391,0.522855,eat
0.160522,0.189991,pass
0.013463,0.091887,pass
0.117300,0.698591,pass
0.993010,0.145219,pass
0.782845,0.564466,eat
0.579408,0.020187,pass
0.099438,0.265530,eat
0.437670,0.247617,pass
0.888727,0.019679,eat
0.845136,0.384086,pass
0.071406,0.331804,pass
0.361018,0.669790,pass
0.711790,0.024014,pass
0.280104,0.432369,pass
0.366859,0.537726,pass
0.518262,0.435349,pass
0.041388,0.451326,pass
0.542692,0.253431,eat
0.496732,0.172975,pass
0.654240,0.326777,pass
0.652190,0.704058,pass
0.519989,0.960719,eat
0.594279,0.973152,eat
0.346958,0.347229,pass
0.144291,0.657126,pass
0.017245,0.473328,pass
0.282317,0.538922,pass
0.882068,0.309499,pass
0.798271,0.220792,pass
0.624418,0.146246,pass
0.952809,0.701660,eat
0.863761,0.814611,eat
0.959521,0.924158,eat
0.718857,0.570392,eat
0.841797,0.865051,eat
0.704565,0.237434,pass
0.217098,0.756121,pass
0.102488,0.054274,pass
0.138889,0.046517,pass
0.651180,0.631708,eat
0.990128,0.719474,eat
0.025468,0.990607,pass
0.034945,0.656799,pass
0.904283,0.719269,eat
0.767101,0.203004,pass
0.592682,0.625059,pass
0.167256,0.961771,eat
0.300289,0.606224,eat
0.546167,0.025604,pass
0.805322,0.793642,eat
0.156904,0.507149,pass
0.034896,0.912965,pass
0.782672,0.660948,pass
0.937394,0.611943,eat
0.752207,0.818161,eat
0.579726,0.254937,pass
0.557953,0.935372,eat
0.019949,0.355352,pass
0.014083,0.740315,pass
0.300004,0.632137,eat
0.367774,0.763646,eat
0.309126,0.148573,pass
0.697918,0.247806,pass
0.184420,0.877882,pass
0.756865,0.010455,pass
0.303688,0.039778,pass
0.862567,0.354874,eat
0.847499,0.612456,eat
0.978962,0.011519,eat
0.664035,0.651744,eat
0.385117,0.889622,pass
0.416994,0.962946,pass
0.781514,0.904740,eat
0.855501,0.166363,eat
0.874766,0.514960,eat
0.574135,0.287428,pass
0.978722,0.201687,pass
0.676214,0.131569,pass
0.491092,0.713829,eat
0.576235,0.563084,pass
0.255209,0.803493,pass
0.184300,0.806658,pass
0.995456,0.162815,pass
0.067842,0.108928,pass
0.396566,0.211610,pass
0.648308,0.075455,pass
0.809772,0.440069,eat
0.770147,0.342988,pass
0.976356,0.368326,eat
0.805088,0.959244,eat
0.041638,0.967301,pass
0.715420,0.861602,eat
0.595031,0.171752,pass
0.132568,0.429444,pass
0.971020,0.425767,eat
0.010234,0.367015,pass
0.963184,0.848837,eat
0.803429,0.793497,eat
0.454862,0.756742,eat
0.295001,0.017358,pass
0.866819,0.327868,eat
0.992304,0.535634,eat
0.478654,0.621544,pass
0.894492,0.337036,eat
0.839189,0.202923,eat
0.958739,0.671609,eat
0.384540,0.707898,pass
0.965439,0.680394,eat
0.290304,0.423364,pass
0.735089,0.091004,pass
0.198831,0.656810,pass
0.661395,0.805915,eat
0.398295,0.505118,pass
0.952363,0.220469,eat
0.370624,0.223530,pass
0.571560,0.396150,pass
0.161785,0.859509,pass
0.380861,0.713800,eat
0.114588,0.809619,eat
0.875489,0.543632,pass
0.384966,0.929425,pass
0.442945,0.853220,pass
0.776401,0.079448,eat
0.188289,0.343084,pass
0.766275,0.483312,pass
0.914115,0.259015,eat
0.583612,0.589605,eat
0.926172,0.290878,eat
0.183031,0.313195,pass
0.441747,0.300319,pass
0.151756,0.713048,pass
0.413161,0.259356,pass
0.408307,0.448662,pass
0.180058,0.634275,pass
0.684688,0.406836,pass
0.678626,0.061229,pass
0.733083,0.063632,pass
0.553467,0.513463,eat
0.850473,0.678570,eat
0.057734,0.835561,pass
0.566660,0.393652,eat
0.253772,0.061890,pass
0.582266,0.260345,eat
0.040370,0.542460,pass
0.227673,0.434617,pass
0.084300,0.136927,pass
0.844595,0.194187,eat
0.397471,0.555769,pass
0.468892,0.694376,pass
0.727228,0.199034,pass
0.317369,0.364392,pass
0.419001,0.429638,pass
0.752557,0.737007,eat
0.676960,0.870124,eat
0.286334,0.869133,pass
0.747178,0.211049,eat
0.812741,0.745185,eat
0.638633,0.487519,eat
0.768295,0.337627,eat
0.665072,0.571211,pass
0.476778,0.505894,pass
0.676483,0.332044,pass
0.063076,0.289952,pass
0.539232,0.675380,eat
0.480122,0.633454,pass
0.192603,0.425976,pass
0.003840,0.382380,pass
0.198382,0.197294,pass
0.304694,0.894031,eat
0.333187,0.839612,pass
0.314807,0.247424,pass
0.612480,0.063810,pass
0.699772,0.996931,eat
0.923148,0.847501,eat
0.301301,0.851317,pass
0.109271,0.694059,pass
0.159965,0.755007,pass
0.833906,0.855163,pass
0.125548,0.430527,eat
0.396774,0.645328,pass
0.703647,0.679309,pass
0.737969,0.800701,eat
0.245551,0.992069,pass
0.109035,0.901403,pass
0.911895,0.316581,eat
0.154501,0.131818,pass
0.936949,0.484636,eat
0.424770,0.208282,pass
0.361474,0.165750,pass
0.479952,0.268236,pass
0.699764,0.769388,eat
0.729542,0.663488,pass
0.154708,0.202724,pass
0.360334,0.644034,pass
0.026414,0.491588,pass
0.340067,0.358864,pass
0.965051,0.002356,pass
0.217086,0.503438,pass
0.369901,0.924665,pass
0.475774,0.209105,pass
0.252944,0.177185,pass
0.952667,0.786960,eat
0.505032,0.812053,eat
0.681584,0.792366,eat
0.843607,0.560500,pass
0.931074,0.106243,pass
0.484489,0.906498,pass
0.640946,0.388217,pass
0.312383,0.542790,pass
0.218718,0.092965,pass
0.213580,0.849628,pass
0.522067,0.682652,pass
0.661607,0.989330,pass
0.271436,0.999798,pass
0.145214,0.895595,pass
0.962098,0.459636,eat
0.393143,0.746052,pass
0.931100,0.545112,eat
0.283468,0.766812,pass
0.132680,0.209489,pass
0.376925,0.889654,eat
0.005011,0.154621,pass
